datetimeEpoch,temp,feelslike,humidity,dew,precip,windspeed,visibility,cloudcover,conditions,date,hr,datetime
1347836400,71.5,71.5,50.07,52,0,6.6,9.9,84.7,Partially cloudy,20120916,19,2012091619
1347840000,70.3,70.3,52.57,52.2,0,5.4,9.9,44.6,Partially cloudy,20120917,20,2012091720
1347843600,68.5,68.5,55.86,52.1,0,4.5,9.9,44.6,Partially cloudy,20120917,21,2012091721
1347847200,68.1,68.1,59.71,53.6,0,4.2,9.9,85.7,Partially cloudy,20120917,22,2012091722
1347850800,65,65,71.08,55.4,0,3,9.9,44.6,Partially cloudy,20120917,23,2012091723
1347854400,63.7,63.7,69.51,53.6,0,4.4,9.9,24.4,Partially cloudy,20120917,0,201209170
1347858000,63.1,63.1,70.88,53.5,0,6.4,9.9,24.4,Partially cloudy,20120917,1,201209171
1347861600,61.7,61.7,74.53,53.5,0,3,9.9,24.4,Partially cloudy,20120917,2,201209172
1347865200,61.1,61.1,75.48,53.3,0,0,9.9,44.6,Partially cloudy,20120917,3,201209173
1347868800,60,60,79.02,53.4,0,3,9.8,44.6,Partially cloudy,20120917,4,201209174
1347872400,59.5,59.5,79.98,53.3,0,0,9.8,44.6,Partially cloudy,20120917,5,201209175
1347876000,58.2,58.2,84.11,53.4,0,3,9.9,24.4,Partially cloudy,20120917,6,201209176
1347879600,58.1,58.1,83.89,53.3,0,0,9.9,46.4,Partially cloudy,20120917,7,201209177
1347883200,61.4,61.4,79.57,55,0,0,9.9,49.8,Partially cloudy,20120917,8,201209178
1347886800,64,64,79.48,57.5,0,3,9.9,45.6,Partially cloudy,20120917,9,201209179
1347890400,66.5,66.5,72.86,57.5,0,4.7,9.9,81.1,Partially cloudy,20120917,10,2012091710
1347894000,69.8,69.8,65.23,57.6,0,7.9,9.9,82.9,Partially cloudy,20120917,11,2012091711
1347897600,71.5,71.5,67.92,60.3,0,8.8,9.9,100,Overcast,20120917,12,2012091712
1347901200,71.5,71.5,68.11,60.4,0,8.2,9.9,100,Overcast,20120917,13,2012091713
1347904800,73,73,65.72,60.9,0,10.2,9.9,90.1,Overcast,20120917,14,2012091714
1347908400,73.1,73.1,65.57,60.9,0,10,9.9,99.8,Overcast,20120917,15,2012091715
1347912000,73.6,73.6,64.54,60.9,0,10,9.9,99.6,Overcast,20120917,16,2012091716
1347915600,73.4,73.4,67.79,62.1,0,11.1,9.9,100,Overcast,20120917,17,2012091717
1347919200,72.9,72.9,66.21,61,0,8.8,9.9,99.6,Overcast,20120917,18,2012091718
1347922800,72.9,72.9,69.43,62.3,0,7.8,9.9,100,Overcast,20120917,19,2012091719
1347926400,71.3,71.3,73.23,62.3,0,5.6,9.9,96.4,Overcast,20120918,20,2012091820
1347930000,71.3,71.3,74.25,62.7,0,5.8,9.9,100,Overcast,20120918,21,2012091821
1347933600,71.3,71.3,79.72,64.7,0,6.8,9.9,100,Overcast,20120918,22,2012091822
1347937200,70.9,70.9,84.59,66,0,9.7,9.9,99.2,Overcast,20120918,23,2012091823
1347940800,69.7,69.7,88.48,66.1,0.01,10.3,9.9,99.6,"Rain, Overcast",20120918,0,201209180
1347944400,69.7,69.7,93.88,67.9,0.11,12.3,3.6,100,"Rain, Overcast",20120918,1,201209181
1347948000,69.7,69.7,94.1,68,0.06,8,9.9,99.8,"Rain, Overcast",20120918,2,201209182
1347951600,71,71,90.42,68,0,9.2,9.9,100,Overcast,20120918,3,201209183
1347955200,71.5,71.5,88.71,68,0,11.6,9.9,100,Overcast,20120918,4,201209184
1347958800,71.5,71.5,92.99,69.4,0,14.8,9.9,100,Overcast,20120918,5,201209185
1347962400,73,73,88.5,69.4,0,15.9,9.9,100,Overcast,20120918,6,201209186
1347966000,72.9,72.9,88.87,69.5,0,14.8,9.9,100,Overcast,20120918,7,201209187
1347969600,73.4,73.4,87.49,69.5,0,18,9.9,100,Overcast,20120918,8,201209188
1347973200,74.8,74.8,83.44,69.5,0,22.7,9.9,99.6,Overcast,20120918,9,201209189
1347976800,75.3,75.3,81.9,69.4,0,23.9,9.9,99.6,Overcast,20120918,10,2012091810
1347980400,78.2,78.2,74.52,69.4,0,25.8,9.9,98.8,Overcast,20120918,11,2012091811
1347984000,76.8,76.8,79.14,69.9,0.01,25.7,9.9,100,"Rain, Overcast",20120918,12,2012091812
1347987600,76.9,76.9,82.74,71.3,0.01,18.6,7,99.5,"Rain, Overcast",20120918,13,2012091813
1347991200,78.7,78.7,77.62,71.1,0.01,26.9,9.9,100,"Rain, Overcast",20120918,14,2012091814
1347994800,80,80,71.31,69.9,0,28.5,9.9,100,Overcast,20120918,15,2012091815
1347998400,69.4,69.4,89.05,66,0.68,11.5,0.6,100,"Rain, Overcast",20120918,16,2012091816
1348002000,69.3,69.3,89.46,66.1,0.15,9.9,9.9,96.1,"Rain, Overcast",20120918,17,2012091817
1348005600,69.7,69.7,88.32,66.1,0.01,8,9.9,100,"Rain, Overcast",20120918,18,2012091818
1348009200,69.7,69.7,89.47,66.5,0.03,5.7,9.9,96.1,"Rain, Overcast",20120918,19,2012091819
1348012800,69.7,69.7,88.3,66.1,0,12.6,9.9,100,Overcast,20120919,20,2012091920
1348016400,69.6,69.6,88.43,66.1,0,8.1,9.9,100,Overcast,20120919,21,2012091921
1348020000,69.3,69.3,89.5,66.1,0,7.9,9.9,100,Overcast,20120919,22,2012091922
1348023600,69.3,69.3,89.41,66,0,9.1,9.9,100,Overcast,20120919,23,2012091923
1348027200,66.1,66.1,84.28,61.2,0,18.6,6.5,100,Overcast,20120919,0,201209190
1348030800,65.8,65.8,68.76,55.3,0,11.3,9.9,100,Overcast,20120919,1,201209191
1348034400,64.1,64.1,68.08,53.4,0,10.4,9.9,100,Overcast,20120919,2,201209192
1348038000,64.1,64.1,63.87,51.6,0,13.4,9.9,100,Overcast,20120919,3,201209193
1348041600,62.7,62.7,63.84,50.2,0,10.2,9.9,100,Overcast,20120919,4,201209194
1348045200,62.6,62.6,66.91,51.4,0,14.3,9.9,100,Overcast,20120919,5,201209195
1348048800,62.5,62.5,66.65,51.3,0,11.5,9.9,99.2,Overcast,20120919,6,201209196
1348052400,62.1,62.1,64.36,49.9,0,9.8,9.9,89.7,Partially cloudy,20120919,7,201209197
1348056000,62.1,62.1,64.62,50,0,9.1,9.9,88.9,Partially cloudy,20120919,8,201209198
1348059600,62.1,62.1,60.98,48.5,0,9.4,9.9,84.9,Partially cloudy,20120919,9,201209199
1348063200,64.5,64.5,59.12,49.9,0,10.3,9.9,81.3,Partially cloudy,20120919,10,2012091910
1348066800,66.3,66.3,51.61,47.9,0,8.6,9.9,79.3,Partially cloudy,20120919,11,2012091911
1348070400,69.1,69.1,44.33,46.5,0,10.3,9.9,80.3,Partially cloudy,20120919,12,2012091912
1348074000,69.3,69.3,43.37,46.1,0,9.9,9.9,79.3,Partially cloudy,20120919,13,2012091913
1348077600,69.7,69.7,40.68,44.8,0,10.2,9.9,79.3,Partially cloudy,20120919,14,2012091914
1348081200,70.9,70.9,38.95,44.7,0,10.1,9.9,79.3,Partially cloudy,20120919,15,2012091915
1348084800,71,71,36.4,43,0,6.1,9.9,1,Clear,20120919,16,2012091916
1348088400,71.4,71.4,35.57,42.7,0,5.1,9.9,34.7,Partially cloudy,20120919,17,2012091917
1348092000,69.6,69.6,38.1,43,0,9,9.9,44.6,Partially cloudy,20120919,18,2012091918
1348095600,67.6,67.6,40.44,42.7,0,10.8,9.9,44.6,Partially cloudy,20120919,19,2012091919
1348099200,65.4,65.4,44.31,43.1,0,8.2,9.9,44.6,Partially cloudy,20120920,20,2012092020
1348102800,61.8,61.8,51.18,43.6,0,6.2,9.9,44.6,Partially cloudy,20120920,21,2012092021
1348106400,60,60,61.17,46.6,0,6.2,9.9,24.4,Partially cloudy,20120920,22,2012092022
1348110000,60.2,60.2,64.11,48,0,3,9.9,24.4,Partially cloudy,20120920,23,2012092023
1348113600,58.4,58.4,68.23,48,0,3,9.9,79.3,Partially cloudy,20120920,0,201209200
1348117200,59.4,59.4,66.96,48.5,0,0,9.9,79.3,Partially cloudy,20120920,1,201209201
1348120800,56.3,56.3,73.56,47.9,0,4.2,9.9,44.6,Partially cloudy,20120920,2,201209202
1348124400,56.2,56.2,73.66,47.9,0,3,9.9,44.6,Partially cloudy,20120920,3,201209203
1348128000,55,55,78.05,48.3,0,0,9.9,49.3,Partially cloudy,20120920,4,201209204
1348131600,54.7,54.7,78.86,48.3,0,4.2,9.9,79.3,Partially cloudy,20120920,5,201209205
1348135200,54.6,54.6,78.16,47.9,0,4.2,9.9,44.6,Partially cloudy,20120920,6,201209206
1348138800,54.4,54.4,79.47,48.2,0,0,9.9,44.6,Partially cloudy,20120920,7,201209207
1348142400,56.8,56.8,81.56,51.2,0,4.2,9.9,44.6,Partially cloudy,20120920,8,201209208
1348146000,60.8,60.8,67.99,50.2,0,3.3,9.9,79.3,Partially cloudy,20120920,9,201209209
1348149600,65.9,65.9,59.98,51.6,0,3.5,9.9,79.3,Partially cloudy,20120920,10,2012092010
1348153200,68,68,52.75,50.1,0,3.4,9.9,79.3,Partially cloudy,20120920,11,2012092011
1348156800,71.3,71.3,44.31,48.4,0,3.4,9.9,79.3,Partially cloudy,20120920,12,2012092012
1348160400,71.6,71.6,44.14,48.6,0,5.5,9.9,79.3,Partially cloudy,20120920,13,2012092013
1348164000,73.4,73.4,44.03,50.1,0,5.9,9.9,81.3,Partially cloudy,20120920,14,2012092014
1348167600,73.5,73.5,46.84,51.9,0,7.7,9.9,44.6,Partially cloudy,20120920,15,2012092015
1348171200,74.8,74.8,46.86,53.2,0,7.8,9.9,44.6,Partially cloudy,20120920,16,2012092016
1348174800,73.5,73.5,46.96,52,0,7.1,9.9,79.3,Partially cloudy,20120920,17,2012092017
1348178400,73.3,73.3,50.08,53.6,0,8.7,9.9,79.3,Partially cloudy,20120920,18,2012092018
1348182000,69.3,69.3,57.79,53.8,0,9.7,9.9,44.6,Partially cloudy,20120920,19,2012092019
1348185600,67.3,67.3,61.82,53.8,0,8.6,9.9,45.6,Partially cloudy,20120921,20,2012092120
1348189200,65.7,65.7,64.61,53.4,0,5.6,9.9,45.6,Partially cloudy,20120921,21,2012092121
1348192800,65.2,65.2,66.34,53.7,0,7.5,9.9,79.3,Partially cloudy,20120921,22,2012092122
1348196400,63.8,63.8,73.24,55.1,0,4.6,9.9,79.3,Partially cloudy,20120921,23,2012092123
1348200000,63.5,63.5,69.45,53.3,0,4.4,9.9,79.3,Partially cloudy,20120921,0,201209210
1348203600,63.5,63.5,70.09,53.6,0,0.2,9.9,79.3,Partially cloudy,20120921,1,201209211
1348207200,62.1,62.1,73.49,53.5,0,0.2,9.9,21.2,Partially cloudy,20120921,2,201209212
1348210800,61.5,61.5,73.86,53.1,0,0.3,9.9,45.4,Partially cloudy,20120921,3,201209213
1348214400,60.3,60.3,78.17,53.5,0,3,9.9,24.8,Partially cloudy,20120921,4,201209214
1348218000,59.8,59.8,79.62,53.5,0,0.2,9.9,24.8,Partially cloudy,20120921,5,201209215
1348221600,59.6,59.6,83.99,54.8,0,0.3,9.9,0.5,Clear,20120921,6,201209216
1348225200,59.6,59.6,80.04,53.4,0,3.2,9.8,24.8,Partially cloudy,20120921,7,201209217
1348228800,61.4,61.4,79.46,55,0,0.3,9.9,24.4,Partially cloudy,20120921,8,201209218
1348232400,64.5,64.5,73.75,55.9,0,5.7,9.9,0,Clear,20120921,9,201209219
1348236000,68.1,68.1,68.14,57.2,0,6,9.9,0,Clear,20120921,10,2012092110
1348239600,71.7,71.7,61.1,57.6,0,8.8,9.9,0,Clear,20120921,11,2012092111
1348243200,74.9,74.9,57.7,59,0,9,9.9,24.8,Partially cloudy,20120921,12,2012092112
1348246800,76.9,76.9,56.94,60.4,0,7.1,9.9,30.8,Partially cloudy,20120921,13,2012092113
1348250400,78.4,78.4,54.2,60.5,0,7,9.9,30.8,Partially cloudy,20120921,14,2012092114
1348254000,78.7,78.7,53.62,60.5,0,12.4,9.9,24.4,Partially cloudy,20120921,15,2012092115
1348257600,78.6,78.6,53.82,60.5,0,9.2,9.9,46.6,Partially cloudy,20120921,16,2012092116
1348261200,78.6,78.6,53.87,60.5,0,8.1,9.9,46.6,Partially cloudy,20120921,17,2012092117
1348264800,76.8,76.8,57.93,60.9,0,11,9.9,44.6,Partially cloudy,20120921,18,2012092118
1348268400,74.6,74.6,62.61,61,0,9.9,9.9,24.4,Partially cloudy,20120921,19,2012092119
1348272000,72.6,72.6,66.66,60.9,0,9.8,9.9,24.4,Partially cloudy,20120922,20,2012092220
1348275600,70.7,70.7,70.92,60.8,0,7.9,9.9,0,Clear,20120922,21,2012092221
1348279200,69.5,69.5,73.12,60.5,0,9.9,9.9,0,Clear,20120922,22,2012092222
1348282800,69,69,74.3,60.5,0,7.8,9.9,0,Clear,20120922,23,2012092223
1348286400,68.9,68.9,74.6,60.5,0,13.2,9.9,0,Clear,20120922,0,201209220
1348290000,68.8,68.8,75.77,60.9,0,11.1,9.9,0,Clear,20120922,1,201209221
1348293600,67.8,67.8,82.38,62.2,0,12.5,9.9,0,Clear,20120922,2,201209222
1348297200,66,66,87.12,62.1,0,10,9.9,0,Clear,20120922,3,201209223
1348300800,66,66,83.57,60.8,0,10.9,9.9,0,Clear,20120922,4,201209224
1348304400,66,66,83.45,60.9,0,11,9.9,0,Clear,20120922,5,201209225
1348308000,66,66,83.34,60.8,0,13.2,9.9,20.8,Partially cloudy,20120922,6,201209226
1348311600,66.1,66.1,82.97,60.8,0,11,9.9,51,Partially cloudy,20120922,7,201209227
1348315200,67.7,67.7,77.65,60.5,0,10.5,9.9,44.6,Partially cloudy,20120922,8,201209228
1348318800,69.8,69.8,73.59,60.9,0,12.7,9.9,44.6,Partially cloudy,20120922,9,201209229
1348322400,73.1,73.1,68.94,62.3,0,10.5,9.9,24.4,Partially cloudy,20120922,10,2012092210
1348326000,75,75,65.55,62.7,0,13.5,9.9,24.4,Partially cloudy,20120922,11,2012092211
1348329600,78.4,78.4,57.99,62.4,0,11.4,9.9,44.6,Partially cloudy,20120922,12,2012092212
1348333200,80.7,81.9,54.53,62.8,0,12.7,9.9,44.6,Partially cloudy,20120922,13,2012092213
1348336800,82.2,83.3,51.76,62.7,0,14.4,9.9,24.4,Partially cloudy,20120922,14,2012092214
1348340400,83.9,84.6,48.24,62.2,0,11.2,9.9,49.8,Partially cloudy,20120922,15,2012092215
1348344000,82.8,83.2,47.09,60.6,0,13.7,9.9,47.6,Partially cloudy,20120922,16,2012092216
1348347600,82.6,83.1,48.14,61,0,11.6,9.9,81.1,Partially cloudy,20120922,17,2012092217
1348351200,82.5,83,48.33,61,0,14.4,9.9,48.4,Partially cloudy,20120922,18,2012092218
1348354800,81.9,82.9,51.59,62.3,0,13.6,9.9,86.7,Partially cloudy,20120922,19,2012092219
1348358400,78.3,78.3,58.12,62.4,0,7.8,9.9,48.4,Partially cloudy,20120923,20,2012092320
1348362000,78.4,78.4,55.64,61.2,0,9.7,9.9,89.7,Partially cloudy,20120923,21,2012092321
1348365600,73.2,73.2,57.56,57.4,0,10.1,9.9,90.1,Overcast,20120923,22,2012092322
1348369200,71.7,71.7,55.83,55.1,0,8.3,9.9,83.9,Partially cloudy,20120923,23,2012092323
1348372800,71,71,50.75,51.9,0,8.1,9.9,45.6,Partially cloudy,20120923,0,201209230
1348376400,70.9,70.9,39.66,45.2,0,10.3,9.9,24.4,Partially cloudy,20120923,1,201209231
1348380000,64.8,64.8,50.83,46.2,0,15.4,9.9,24.4,Partially cloudy,20120923,2,201209232
1348383600,62.2,62.2,49.04,42.8,0,10.4,9.9,0,Clear,20120923,3,201209233
1348387200,59,59,54.7,42.7,0,12.3,9.9,0,Clear,20120923,4,201209234
1348390800,57.4,57.4,54.17,41,0,9.5,9.9,0,Clear,20120923,5,201209235
1348394400,56.9,56.9,58.33,42.4,0,9.9,9.9,0,Clear,20120923,6,201209236
1348398000,55.5,55.5,61.53,42.5,0,10.1,9.9,24.4,Partially cloudy,20120923,7,201209237
1348401600,56.8,56.8,58.65,42.5,0,9.1,9.9,24.4,Partially cloudy,20120923,8,201209238
1348405200,59,59,55.12,42.9,0,14.4,9.9,0,Clear,20120923,9,201209239
1348408800,60.8,60.8,51.52,42.9,0,13.7,9.9,0,Clear,20120923,10,2012092310
1348412400,64,64,46.05,42.9,0,10.2,9.9,0,Clear,20120923,11,2012092311
1348416000,65.9,65.9,45.27,44.1,0,9.8,9.9,24.4,Partially cloudy,20120923,12,2012092312
1348419600,66.3,66.3,42.5,42.8,0,4.6,9.9,24.4,Partially cloudy,20120923,13,2012092313
1348423200,69.2,69.2,38.37,42.8,0,7.3,9.9,44.6,Partially cloudy,20120923,14,2012092314
1348426800,69.3,69.3,37.27,42.1,0,8,9.9,45.6,Partially cloudy,20120923,15,2012092315
1348430400,69.3,69.3,33.82,39.6,0,8.8,9.9,24.4,Partially cloudy,20120923,16,2012092316
1348434000,69.3,69.3,33.79,39.5,0,13.1,9.9,29,Partially cloudy,20120923,17,2012092317
1348437600,66.5,66.5,34.72,37.8,0,12.4,9.9,28,Partially cloudy,20120923,18,2012092318
1348441200,64.4,64.4,36.7,37.4,0,7.8,9.9,24.4,Partially cloudy,20120923,19,2012092319
1348444800,62,62,42.88,39.2,0,6.6,9.9,24.4,Partially cloudy,20120924,20,2012092420
1348448400,61.3,61.3,45.41,40,0,6.2,9.9,27.6,Partially cloudy,20120924,21,2012092421
1348452000,61.1,61.1,50.91,42.7,0,4.2,9.9,92.7,Overcast,20120924,22,2012092422
1348455600,61.2,61.2,51.71,43.3,0,0,9.9,90.1,Overcast,20120924,23,2012092423
1348459200,59.7,59.7,61.26,46.3,0,4.2,9.9,100,Overcast,20120924,0,201209240
1348462800,56.6,56.6,64,44.6,0,7.2,9.9,54.2,Partially cloudy,20120924,1,201209241
1348466400,56.4,56.4,68.33,46.1,0,5.5,9.9,84.5,Partially cloudy,20120924,2,201209242
1348470000,56.6,56.6,64.75,44.9,0,5.2,9.9,100,Overcast,20120924,3,201209243
1348473600,56.5,56.5,64.73,44.8,0,6.6,9.9,89.7,Partially cloudy,20120924,4,201209244
1348477200,55.3,55.3,67.7,44.8,0,4.5,9.9,87.5,Partially cloudy,20120924,5,201209245
1348480800,56.2,56.2,64.5,44.4,0,0,9.9,86.5,Partially cloudy,20120924,6,201209246
1348484400,56.4,56.4,60.97,43.1,0,0,9.9,87.5,Partially cloudy,20120924,7,201209247
1348488000,56.2,56.2,69.24,46.2,0,5.2,9.9,46.6,Partially cloudy,20120924,8,201209248
1348491600,60.7,60.7,54.69,44.3,0,7.9,9.9,24.4,Partially cloudy,20120924,9,201209249
1348495200,62.5,62.5,50.85,44.1,0,8.2,9.9,24.4,Partially cloudy,20120924,10,2012092410
1348498800,64.1,64.1,47.78,43.9,0,9.3,9.9,24.4,Partially cloudy,20120924,11,2012092411
1348502400,65.9,65.9,38,39.6,0,8.3,9.9,46.6,Partially cloudy,20120924,12,2012092412
1348506000,66.5,66.5,34.25,37.4,0,12.5,9.9,44.6,Partially cloudy,20120924,13,2012092413
1348509600,69.2,69.2,31.26,37.5,0,12,9.9,44.6,Partially cloudy,20120924,14,2012092414
1348513200,69.2,69.2,29.05,35.6,0,6.9,9.9,44.6,Partially cloudy,20120924,15,2012092415
1348516800,69.2,69.2,30.84,37.2,0,6.9,9.9,44.6,Partially cloudy,20120924,16,2012092416
1348520400,67.9,67.9,30.02,35.3,0,9.7,9.9,24.4,Partially cloudy,20120924,17,2012092417
1348524000,67.9,67.9,30.65,35.8,0,3.3,9.9,24.4,Partially cloudy,20120924,18,2012092418
1348527600,64.5,64.5,36.68,37.4,0,6.7,9.9,25.3,Partially cloudy,20120924,19,2012092419
1348531200,61.8,61.8,41.85,38.4,0,5.4,9.9,24.4,Partially cloudy,20120925,20,2012092520
1348534800,61.1,61.1,53.98,44.3,0,4.2,9.9,0,Clear,20120925,21,2012092521
1348538400,59.3,59.3,54.64,43,0,5.4,9.9,0,Clear,20120925,22,2012092522
1348542000,59.4,59.4,54.05,42.8,0,8.6,9.9,44.6,Partially cloudy,20120925,23,2012092523
1348545600,56.6,56.6,63.58,44.4,0,5.7,9.9,44.6,Partially cloudy,20120925,0,201209250
1348549200,56.2,56.2,68.58,46,0,6.7,9.9,44.6,Partially cloudy,20120925,1,201209251
1348552800,55,55,71.79,46.1,0,5.6,9.9,44.6,Partially cloudy,20120925,2,201209252
1348556400,53.3,53.3,76.56,46.1,0,5.6,9.9,44.6,Partially cloudy,20120925,3,201209253
1348560000,53.1,53.1,72.91,44.7,0,3.6,9.9,24.4,Partially cloudy,20120925,4,201209254
1348563600,53.1,53.1,72.99,44.7,0,5.7,9.9,0,Clear,20120925,5,201209255
1348567200,53.1,53.1,77.94,46.4,0,3.5,9.9,24.4,Partially cloudy,20120925,6,201209256
1348570800,54.4,54.4,77.68,47.6,0,8.7,9.9,24.4,Partially cloudy,20120925,7,201209257
1348574400,54.9,54.9,77.46,47.9,,7.8,9.9,0,Clear,20120925,8,201209258
1348578000,59,59,67.15,48.1,0,8.2,9.9,0,Clear,20120925,9,201209259
1348581600,64.1,64.1,56.85,48.5,0,10.3,9.9,0,Clear,20120925,10,2012092510
1348585200,66.1,66.1,52.85,48.4,0,12.8,9.9,0,Clear,20120925,11,2012092511
1348588800,69.8,69.8,46.1,48.2,0,12.4,9.9,0,Clear,20120925,12,2012092512
1348592400,71.3,71.3,44.35,48.5,0,11.4,9.9,0,Clear,20120925,13,2012092513
1348596000,73.3,73.3,45.95,51.2,0,10.3,9.9,24.4,Partially cloudy,20120925,14,2012092514
1348599600,75,75,39.21,48.5,0,13.6,9.9,44.6,Partially cloudy,20120925,15,2012092515
1348603200,75.3,75.3,36.42,46.8,0,13.7,9.9,51.4,Partially cloudy,20120925,16,2012092516
1348606800,75.3,75.3,38.39,48.2,0,12.8,9.9,45.9,Partially cloudy,20120925,17,2012092517
1348610400,74.8,74.8,38.92,48.2,0,11.3,9.9,83.9,Partially cloudy,20120925,18,2012092518
1348614000,72.9,72.9,42.34,48.7,0,9,9.9,89.3,Partially cloudy,20120925,19,2012092519
1348617600,70.6,70.6,51.67,51.9,0,9.8,9.9,84.7,Partially cloudy,20120926,20,2012092620
1348621200,69,69,57.95,53.6,0,12,9.8,54.2,Partially cloudy,20120926,21,2012092621
1348624800,69,69,57.36,53.3,0,12.2,9.9,55.4,Partially cloudy,20120926,22,2012092622
1348628400,69.2,69.2,58.03,53.8,0,11.1,9.9,88.9,Partially cloudy,20120926,23,2012092623
1348632000,69.2,69.2,57.81,53.7,0,13.5,9.9,90.1,Overcast,20120926,0,201209260
1348635600,67.8,67.8,63.9,55.1,0,12.4,9.9,87.5,Partially cloudy,20120926,1,201209261
1348639200,67.8,67.8,65.02,55.6,0,13.8,9.9,90,Partially cloudy,20120926,2,201209262
1348642800,67.8,67.8,65.04,55.7,0,11.4,9.9,99.2,Overcast,20120926,3,201209263
1348646400,67.8,67.8,65.07,55.6,0,11.4,9.9,99.2,Overcast,20120926,4,201209264
1348650000,66.3,66.3,71.57,56.8,0,9.9,9.9,86.1,Partially cloudy,20120926,5,201209265
1348653600,65.8,65.8,72.88,56.9,0,8.8,9.9,87.5,Partially cloudy,20120926,6,201209266
1348657200,64.5,64.5,72.99,55.6,0,7.9,9.9,79.3,Partially cloudy,20120926,7,201209267
1348660800,64.5,64.5,76.2,56.8,0,6.1,9.9,44.6,Partially cloudy,20120926,8,201209268
1348664400,66.4,66.4,71.55,56.9,0,12.3,9.9,44.6,Partially cloudy,20120926,9,201209269
1348668000,69.8,69.8,64.75,57.4,0,8,9.9,44.6,Partially cloudy,20120926,10,2012092610
1348671600,70.1,70.1,70.92,60.3,0,11,9.9,83.1,Partially cloudy,20120926,11,2012092611
1348675200,73.4,73.4,60.79,59,0,10.1,9.9,82.3,Partially cloudy,20120926,12,2012092612
1348678800,77.1,77.1,59.92,62.1,0,9,9.9,82.3,Partially cloudy,20120926,13,2012092613
1348682400,79.2,79.2,56.67,62.5,0,9.3,9.9,84.7,Partially cloudy,20120926,14,2012092614
1348686000,82.6,83,46.87,60.3,0,11.4,9.9,79.3,Partially cloudy,20120926,15,2012092615
1348689600,82.6,83,47.44,60.6,0,12.8,9.9,82.2,Partially cloudy,20120926,16,2012092616
1348693200,82.7,82.7,45.17,59.3,0,11.3,9.9,84.5,Partially cloudy,20120926,17,2012092617
1348696800,82.5,82.9,47.65,60.6,0,12.2,9.9,80.3,Partially cloudy,20120926,18,2012092618
1348700400,81.6,82.4,49.72,61.1,0,8.8,9.9,82.3,Partially cloudy,20120926,19,2012092619
1348704000,78.3,78.3,55.54,61.1,0,6.8,9.9,79.3,Partially cloudy,20120927,20,2012092720
1348707600,74.6,74.6,69.76,64.1,0,7.8,9.9,79.3,Partially cloudy,20120927,21,2012092721
1348711200,74.7,74.7,66.36,62.7,0,7.8,9.9,44.6,Partially cloudy,20120927,22,2012092722
1348714800,74.6,74.6,66.8,62.8,0,5.9,9.9,44.6,Partially cloudy,20120927,23,2012092723
1348718400,70.2,70.2,76.01,62.2,0.05,12.5,9.9,96.3,"Rain, Overcast",20120927,0,201209270
1348722000,69.7,69.7,77.4,62.3,0,3.9,9.9,90.1,Overcast,20120927,1,201209271
1348725600,69.2,69.2,79.65,62.7,0,3.5,9.9,80.3,Partially cloudy,20120927,2,201209272
1348729200,69.1,69.1,79.84,62.7,0,3.5,9.9,24.4,Partially cloudy,20120927,3,201209273
1348732800,69.1,69.1,80.02,62.7,0,0.5,9.9,79.3,Partially cloudy,20120927,4,201209274
1348736400,66.3,66.3,92.32,64,0,5.7,9.9,79.3,Partially cloudy,20120927,5,201209275
1348740000,67.8,67.8,82.71,62.3,0,0.3,9.9,45.6,Partially cloudy,20120927,6,201209276
1348743600,66.1,66.1,87.35,62.2,0,3.3,9.8,80.3,Partially cloudy,20120927,7,201209277
1348747200,69,69,79.27,62.3,0,0,9.9,80.3,Partially cloudy,20120927,8,201209278
1348750800,71.3,71.3,73.18,62.3,0,3,9.9,81.3,Partially cloudy,20120927,9,201209279
1348754400,75.2,75.2,64.13,62.3,0,4.6,9.9,79.3,Partially cloudy,20120927,10,2012092710
1348758000,78.8,78.8,51.17,59.2,0,10.9,9.9,89.1,Partially cloudy,20120927,11,2012092711
1348761600,80.2,81.1,50.86,60.4,0,6.6,9.9,89.1,Partially cloudy,20120927,12,2012092712
1348765200,82.2,82.7,48.13,60.6,0,5.8,9.9,89.1,Partially cloudy,20120927,13,2012092713
1348768800,82.5,82.9,47.53,60.6,0,0.2,9.9,91.1,Overcast,20120927,14,2012092714
1348772400,84.3,84.4,44.81,60.5,0,3.6,9.9,94.6,Overcast,20120927,15,2012092715
1348776000,83.5,83.9,46.29,60.8,0,0.8,9.9,92.9,Overcast,20120927,16,2012092716
1348779600,80.5,82.1,57.53,64.1,0,13.2,9.9,89.1,Partially cloudy,20120927,17,2012092717
1348783200,78.2,78.2,62.12,64.1,0,10.8,9.9,92.3,Overcast,20120927,18,2012092718
1348786800,75.2,75.2,68.76,64.2,0,8.8,9.9,93.8,Overcast,20120927,19,2012092719
1348790400,73.7,73.7,68.44,62.7,0,5.1,9.9,88.9,Partially cloudy,20120928,20,2012092820
1348794000,73.3,73.3,69.42,62.7,0,8.8,9.9,98.8,Overcast,20120928,21,2012092821
1348797600,72.8,72.8,70.56,62.7,0,9.6,6.6,94.4,Overcast,20120928,22,2012092822
1348801200,71,71,84.38,66,0.18,8.3,4.2,98.1,"Rain, Overcast",20120928,23,2012092823
1348804800,70.9,70.9,85.9,66.4,0.09,6.6,6.9,99.2,"Rain, Overcast",20120928,0,201209280
1348808400,69.7,69.7,89.48,66.5,0.16,6.4,3.9,100,"Rain, Overcast",20120928,1,201209281
